student_id,semester,age,gender,level,faculty,city_type,sleep_hours,study_hours,screen_hours_academic,screen_hours_leisure,physical_activity_hours,academic_pressure,social_support,financial_stress,gpa,exam_period,anxiety_score,depressive_symptoms,stress_level,burnout_risk
2188,2023S1,17,F,M1,Sciences,Urbain,3.6,4.8,3.5,5.9,2.8,3,3,1,11.6,1,6.2,3.2,3,Faible
2189,2024S1,19,M,Bac,Médecine,Rural,6.8,6.9,5.1,4.8,0.0,1,5,2,15.8,0,4.2,2.4,2,Faible
2189,2024S2,22,F,L1,Médecine,Rural,6.2,2.6,1.4,6.6,2.6,4,1,4,12.9,0,4.5,3.4,4,Moyen
2190,2023S1,25,M,L2,Ingénierie,Urbain,8.9,2.3,5.6,2.6,4.1,4,1,3,10.1,1,3.2,3.2,3,Faible
2190,2024S1,18,M,Bac,Lettres,Urbain,7.2,8.1,5.9,1.7,1.3,3,2,2,10.1,1,3.1,3.2,3,Faible
2191,2023S2,27,F,L2,Gestion,Urbain,7.0,4.0,3.7,4.6,1.2,5,4,3,14.2,0,3.8,4.1,2,Faible
2191,2024S1,17,F,L2,Lettres,Rural,5.4,1.1,4.6,4.9,1.5,3,4,4,15.8,0,3.9,2.4,3,Faible
2192,2023S1,26,M,L1,Sciences,Urbain,5.5,1.6,5.0,4.4,3.5,5,2,5,8.6,0,4.7,3.9,3,Faible
2192,2023S2,19,M,L3,Gestion,Urbain,5.7,5.4,2.4,3.4,1.0,5,5,3,14.3,0,4.2,1.3,3,Faible
2193,2024S1,20,F,L1,Droit,Urbain,6.3,3.5,1.0,6.1,1.7,1,5,4,7.5,1,5.0,2.7,2,Faible
2193,2024S1,27,M,M2,Gestion,Urbain,5.5,5.5,2.4,3.9,3.4,1,3,4,10.1,1,5.8,1.9,2,Faible
2194,2024S1,21,M,L3,Sciences,Urbain,7.1,4.1,0.3,4.5,1.0,4,4,3,13.5,1,3.3,5.1,3,Faible
2194,2024S1,19,M,L3,Droit,Urbain,5.8,4.9,4.4,3.9,3.7,2,3,3,9.5,0,3.2,3.1,3,Faible
2195,2024S1,26,F,Bac,Médecine,Urbain,7.9,8.0,6.4,3.0,1.4,5,3,3,16.4,0,3.4,2.8,4,Moyen
2195,2023S2,27,F,M1,Lettres,Urbain,5.1,4.1,2.0,1.9,2.0,4,4,3,13.8,0,5.2,1.1,3,Faible
2196,2024S2,18,M,L3,Sciences,Urbain,7.3,6.9,2.7,4.8,3.5,2,5,5,8.5,0,3.3,1.6,3,Faible
2196,2023S2,18,M,Bac,Gestion,Urbain,9.0,4.7,3.0,0.0,3.5,4,1,2,14.0,0,2.6,4.1,3,Faible
2197,2023S2,23,F,L1,Droit,Urbain,8.8,2.2,7.2,2.7,1.6,5,5,1,8.0,1,6.3,2.9,2,Faible
2197,2023S2,25,M,L1,Médecine,Rural,5.1,8.5,2.7,3.0,0.9,2,5,5,12.0,1,5.1,2.0,3,Faible
2198,2024S2,26,M,M2,Ingénierie,Urbain,7.9,8.7,5.5,1.6,4.3,3,3,3,14.6,0,2.6,1.3,3,Faible
2198,2023S1,18,F,M1,Sciences,Urbain,3.2,4.2,3.6,3.4,1.9,1,3,4,14.1,0,6.1,5.5,3,Faible
2199,2024S2,23,M,M1,Ingénierie,Rural,4.1,4.8,0.0,4.9,2.8,1,3,5,11.7,0,2.7,5.1,3,Faible
2199,2023S2,23,M,L3,Ingénierie,Rural,7.1,7.0,2.6,4.3,3.2,2,4,1,11.0,1,4.3,2.8,1,Faible
2200,2024S1,27,F,L1,Gestion,Rural,6.9,4.1,5.1,2.9,1.1,2,4,1,8.5,1,6.5,2.9,2,Faible
2200,2024S1,23,F,Bac,Sciences,Urbain,7.1,6.4,2.6,5.2,0.2,5,2,5,12.5,1,5.0,4.1,4,Moyen
2201,2023S2,19,M,Bac,Sciences,Urbain,5.6,2.9,4.4,4.5,3.1,2,3,4,14.4,1,3.9,2.1,4,Moyen
2201,2024S1,23,F,Bac,Ingénierie,Urbain,4.7,8.2,6.6,1.7,0.0,1,4,4,18.0,0,4.1,4.5,4,Moyen
2202,2023S2,17,F,L2,Médecine,Urbain,3.8,5.2,4.4,2.4,0.7,5,2,4,10.6,0,8.4,3.6,4,Moyen
2202,2024S1,26,M,M1,Gestion,Urbain,5.1,6.0,2.4,1.2,3.1,4,3,2,14.5,0,6.5,3.6,3,Faible
2203,2024S2,17,M,M2,Gestion,Urbain,7.2,7.2,4.8,3.3,2.7,1,3,4,14.3,0,2.7,2.9,2,Faible
2203,2023S1,21,M,L1,Lettres,Urbain,7.5,6.1,4.4,2.7,2.7,3,1,1,10.6,1,4.2,3.6,1,Faible
2204,2023S1,18,M,L2,Ingénierie,Urbain,6.7,4.4,5.2,3.5,1.4,5,4,3,14.2,0,6.0,2.6,3,Faible
2204,2024S2,25,F,L2,Médecine,Urbain,6.6,7.9,3.3,7.9,4.0,3,2,3,9.6,0,3.6,3.2,4,Moyen
2205,2024S2,23,F,L1,Ingénierie,Urbain,8.7,6.2,2.0,0.7,0.8,2,3,1,12.8,1,1.8,3.9,2,Faible
2205,2023S2,20,F,L2,Sciences,Urbain,8.3,4.2,4.5,0.2,0.0,4,4,4,11.4,0,5.5,3.0,2,Faible
2206,2023S2,20,F,L1,Gestion,Urbain,7.6,1.5,4.5,7.0,0.0,2,2,3,13.3,0,4.1,5.9,3,Faible
2206,2023S2,18,M,M1,Lettres,Urbain,7.9,4.5,2.5,5.1,2.3,1,1,1,13.6,0,3.2,2.4,3,Faible
2207,2024S1,21,M,L3,Sciences,Rural,6.8,3.4,0.7,6.0,2.0,4,2,4,10.4,0,5.9,3.8,2,Faible
2207,2023S2,20,F,L3,Sciences,Urbain,7.0,4.5,2.7,3.3,3.2,1,3,2,12.0,1,1.9,4.4,2,Faible
2208,2024S2,17,F,Bac,Gestion,Rural,5.2,3.2,1.4,5.4,3.0,4,5,3,11.6,0,4.6,4.2,3,Faible
2208,2023S1,24,F,Bac,Gestion,Urbain,6.8,5.3,3.0,3.7,2.0,3,5,4,8.7,0,7.3,3.6,3,Moyen
2209,2024S1,19,F,L1,Ingénierie,Urbain,5.4,3.6,4.9,5.7,0.0,1,1,4,10.9,1,4.6,4.6,3,Faible
2209,2023S2,22,F,L3,Gestion,Urbain,8.0,7.4,0.0,6.0,1.2,1,3,3,10.3,0,3.7,3.4,3,Faible
2210,2024S1,20,F,M1,Droit,Urbain,7.2,5.7,4.1,5.8,1.3,2,3,4,8.6,0,3.8,5.0,3,Faible
2210,2024S1,25,M,L1,Sciences,Urbain,5.7,3.6,4.2,2.7,4.4,5,4,5,9.6,0,3.1,4.2,4,Moyen
2211,2023S2,23,F,L3,Sciences,Urbain,7.3,4.5,1.8,4.2,1.9,1,5,5,11.2,0,2.3,4.5,2,Faible
2211,2024S1,25,F,L1,Sciences,Urbain,7.9,5.5,4.1,2.1,3.5,4,4,2,12.2,1,5.4,4.5,2,Faible
2212,2023S1,26,M,L1,Gestion,Urbain,5.1,1.5,5.6,5.1,2.3,2,3,1,8.3,0,3.2,3.2,2,Faible
2212,2024S2,19,F,L3,Ingénierie,Urbain,5.9,5.4,4.3,4.7,1.9,5,1,5,15.6,0,5.1,3.7,3,Faible
2213,2024S2,17,M,L3,Droit,Urbain,4.9,1.1,7.2,0.8,1.3,1,5,5,13.8,0,4.3,3.8,3,Faible
2213,2023S1,21,F,Bac,Gestion,Urbain,6.2,7.6,3.6,4.9,2.8,3,4,2,11.7,0,2.9,2.7,3,Faible
2214,2024S1,19,F,L1,Ingénierie,Rural,8.2,3.8,5.3,4.9,0.5,2,1,5,8.3,0,2.0,4.1,2,Faible
2214,2023S2,22,F,L1,Sciences,Rural,6.3,6.6,7.2,5.1,2.0,3,3,5,11.4,0,4.4,3.3,3,Faible
2215,2024S1,24,M,Bac,Gestion,Rural,7.1,2.2,4.4,4.1,2.2,4,2,3,11.2,1,4.1,4.1,4,Moyen
2215,2023S1,27,F,M1,Ingénierie,Urbain,5.5,5.6,6.7,5.1,2.3,2,2,2,8.8,0,4.1,3.8,3,Faible
2216,2024S1,20,M,L2,Droit,Rural,7.5,2.2,4.3,4.6,0.7,2,5,4,8.5,0,1.9,2.5,1,Faible
2216,2024S2,21,F,Bac,Ingénierie,Rural,6.2,3.9,6.1,2.2,1.4,2,1,4,14.3,1,3.5,4.4,3,Faible
2217,2024S1,21,F,Bac,Ingénierie,Urbain,7.4,6.4,1.5,5.3,2.5,5,4,1,11.0,0,5.3,4.2,3,Faible
2217,2023S1,20,F,M2,Gestion,Urbain,7.5,5.7,3.6,2.1,2.3,5,1,1,14.7,0,8.0,2.2,2,Faible
2218,2024S2,20,F,L3,Sciences,Rural,4.8,5.6,7.9,1.9,3.9,1,5,5,12.0,1,4.3,4.7,3,Faible
2218,2024S1,20,F,L3,Gestion,Rural,5.3,3.8,0.2,4.4,1.7,3,3,5,14.3,1,5.6,2.9,3,Faible
2219,2024S1,20,F,Bac,Sciences,Urbain,5.7,2.4,2.1,0.0,0.2,1,1,4,14.2,0,4.2,4.5,3,Faible
2219,2024S2,20,F,M1,Gestion,Urbain,8.8,6.1,7.4,2.7,1.3,3,5,2,13.4,1,4.0,1.0,2,Faible
2220,2023S2,21,F,L1,Médecine,Rural,8.2,2.7,3.3,3.4,0.4,1,5,3,15.5,0,3.7,3.7,1,Faible
2220,2024S2,18,F,L2,Médecine,Urbain,6.4,3.3,3.3,6.6,4.4,2,4,1,12.3,1,2.6,2.1,3,Faible
2221,2023S2,18,F,M2,Gestion,Urbain,10.0,7.4,5.1,3.6,3.2,2,3,5,7.5,0,2.6,1.6,2,Faible
2221,2023S1,25,F,Bac,Sciences,Rural,4.5,5.7,5.8,7.9,2.5,3,1,1,8.0,1,4.9,2.7,4,Moyen
2222,2023S1,18,M,L1,Médecine,Rural,6.0,1.8,2.8,1.0,2.6,2,5,4,10.0,0,2.8,4.9,2,Faible
2222,2024S2,22,M,Bac,Ingénierie,Rural,7.9,4.5,0.5,4.9,1.9,1,3,2,14.2,0,3.4,3.6,1,Faible
2223,2024S2,18,F,L1,Médecine,Urbain,6.4,4.2,1.8,5.3,0.0,5,4,4,10.8,1,3.0,3.8,3,Faible
2223,2023S1,21,F,L1,Droit,Urbain,5.1,3.8,2.5,2.2,1.3,4,5,3,12.6,1,6.0,3.6,3,Faible
2224,2023S2,20,F,M1,Sciences,Rural,6.9,3.8,1.4,3.8,0.0,1,4,2,13.6,0,3.0,4.2,1,Faible
2224,2023S1,23,M,L1,Gestion,Urbain,10.0,7.1,2.0,3.8,3.0,3,3,3,12.5,0,4.1,4.7,1,Faible
2225,2024S2,23,F,L2,Ingénierie,Rural,5.1,8.5,3.5,6.2,2.2,2,4,3,6.0,0,5.3,2.6,3,Faible
2225,2023S1,22,M,M1,Médecine,Urbain,5.3,4.4,2.0,1.1,2.1,4,1,2,8.4,1,6.6,4.1,3,Faible
2226,2024S2,26,F,M2,Lettres,Urbain,4.8,4.8,6.7,7.8,0.9,4,4,3,17.3,0,5.3,3.7,4,Moyen
2226,2024S2,21,F,L2,Sciences,Urbain,5.7,1.8,2.8,0.2,1.9,2,2,1,13.0,0,1.6,3.0,2,Faible
2227,2023S1,17,F,L1,Lettres,Urbain,7.8,7.9,0.7,4.8,2.9,1,2,5,6.0,1,1.3,3.7,2,Faible
2227,2023S2,19,F,Bac,Sciences,Urbain,8.5,3.2,5.6,2.3,2.6,2,2,2,12.2,1,1.8,5.0,2,Faible
2228,2024S1,25,M,Bac,Médecine,Urbain,4.5,3.7,9.3,5.0,0.4,5,2,4,17.4,1,6.6,4.3,4,Moyen
2228,2023S1,17,F,L2,Gestion,Urbain,7.2,6.1,2.9,2.7,1.0,3,1,4,12.8,1,2.6,2.8,3,Faible
2229,2024S1,21,M,Bac,Sciences,Urbain,7.4,5.1,4.0,6.7,3.0,2,5,5,12.1,0,3.4,1.0,2,Faible
2229,2023S1,18,M,L1,Lettres,Rural,5.3,5.6,5.8,4.2,1.6,1,2,4,6.5,1,3.4,4.9,4,Moyen
2230,2024S1,20,M,Bac,Sciences,Urbain,7.3,5.9,2.8,3.2,4.7,5,2,5,11.2,0,5.3,3.0,3,Faible
2230,2023S2,27,F,L2,Lettres,Urbain,6.8,4.5,6.9,1.8,0.6,5,5,1,7.1,0,5.5,2.3,3,Faible
2231,2023S2,17,F,L1,Médecine,Urbain,7.8,6.3,0.6,4.8,1.7,1,2,4,8.3,1,3.4,4.3,3,Faible
2231,2023S1,19,F,Bac,Gestion,Urbain,3.2,1.1,3.3,4.9,1.4,3,5,4,7.6,0,6.0,5.8,4,Moyen
2232,2024S2,26,F,L1,Droit,Urbain,6.7,7.8,2.0,3.3,1.7,4,2,1,17.2,1,3.2,4.6,3,Faible
2232,2024S1,23,M,L2,Ingénierie,Urbain,7.4,4.1,1.5,4.1,0.5,5,5,4,14.2,0,6.0,3.0,2,Faible
2233,2024S2,26,F,L2,Sciences,Urbain,7.8,6.2,2.1,4.6,0.0,1,5,4,16.2,0,3.3,4.2,2,Faible
2233,2024S2,19,M,L1,Lettres,Urbain,7.4,5.5,4.4,5.3,2.9,5,3,1,8.0,0,5.4,1.9,2,Faible
2234,2024S2,20,F,L3,Sciences,Urbain,4.6,0.5,5.2,2.0,4.2,4,4,1,12.6,0,4.2,3.0,3,Faible
2234,2023S2,18,M,Bac,Gestion,Rural,8.3,4.9,4.8,3.1,1.3,1,5,1,9.0,1,1.0,1.6,2,Faible
2235,2023S1,19,F,Bac,Droit,Rural,7.3,0.3,0.8,5.2,2.4,5,2,4,9.3,0,5.6,3.8,3,Faible
2235,2023S1,25,F,Bac,Gestion,Urbain,6.3,5.5,4.5,3.8,1.8,1,1,5,13.4,1,3.6,4.5,3,Faible
2236,2023S2,19,M,L2,Sciences,Urbain,6.4,4.9,3.3,0.2,1.7,1,5,5,12.5,0,5.0,2.2,2,Faible
2236,2023S2,27,F,L3,Sciences,Rural,8.8,1.9,2.5,7.2,1.1,4,2,2,12.9,0,4.4,2.6,3,Faible
2237,2023S1,21,M,Bac,Ingénierie,Urbain,7.3,4.9,3.1,5.7,3.0,1,5,2,8.2,1,6.8,1.0,2,Faible
2237,2024S2,18,F,L2,Ingénierie,Urbain,6.5,3.5,6.5,0.5,2.4,3,3,4,12.4,1,5.9,3.1,2,Faible
2238,2024S1,20,F,L1,Sciences,Urbain,5.1,4.2,3.0,2.7,1.0,5,1,4,13.0,0,5.1,5.2,4,Moyen
2238,2024S1,23,M,M2,Lettres,Rural,6.0,0.0,4.9,7.1,3.2,2,1,5,10.0,1,2.4,6.3,2,Faible
2239,2024S1,23,M,L3,Ingénierie,Rural,5.1,2.0,5.4,4.9,4.1,3,2,3,11.2,0,3.4,4.7,2,Faible
2239,2024S2,19,F,L2,Droit,Urbain,3.8,2.9,5.1,1.1,3.8,3,4,2,7.1,0,3.6,2.1,3,Faible
2240,2023S1,21,M,L2,Lettres,Urbain,6.6,2.2,2.7,0.1,1.8,1,3,5,6.0,1,3.1,3.9,1,Faible
2240,2023S2,17,M,M2,Droit,Rural,3.8,3.4,2.8,0.5,0.7,3,4,4,18.0,0,4.7,3.4,3,Faible
2241,2023S1,26,M,M2,Ingénierie,Urbain,5.4,3.2,4.0,3.0,0.7,3,1,2,12.6,1,4.9,3.5,2,Faible
2241,2024S2,26,F,L2,Gestion,Urbain,5.9,5.1,2.5,5.3,1.3,3,1,2,10.9,1,6.0,4.7,3,Faible
2242,2023S2,26,F,L1,Ingénierie,Urbain,4.3,0.0,2.0,0.9,1.4,1,4,2,14.4,1,2.9,2.4,1,Faible
2242,2024S2,27,M,L1,Ingénierie,Rural,7.7,8.5,3.7,5.1,3.3,3,5,4,9.4,0,2.3,4.5,3,Faible
2243,2024S1,17,M,L1,Gestion,Urbain,6.1,3.3,2.1,2.2,0.0,2,4,5,12.3,0,5.0,4.0,3,Faible
2243,2024S1,21,F,L2,Lettres,Rural,3.1,3.9,2.7,0.3,1.9,3,4,3,15.3,1,6.8,1.9,3,Faible
2244,2024S2,26,F,L1,Sciences,Urbain,7.5,5.7,3.0,3.3,1.2,1,5,4,8.7,0,2.6,3.1,2,Faible
2244,2023S2,25,F,M1,Ingénierie,Urbain,8.8,8.0,2.5,7.9,0.9,1,5,2,10.5,0,3.9,3.2,2,Faible
2245,2023S2,17,M,L1,Sciences,Urbain,6.6,3.3,3.0,6.7,2.8,4,5,1,7.9,0,5.2,3.3,2,Faible
2245,2023S1,17,F,L3,Lettres,Rural,7.2,5.9,2.7,3.0,1.0,4,3,5,14.5,0,2.5,4.7,3,Faible
2246,2024S1,20,F,L1,Droit,Urbain,6.8,3.2,7.2,4.4,1.8,2,1,4,12.6,1,3.2,3.7,4,Moyen
2246,2023S1,20,F,L3,Sciences,Urbain,7.1,6.4,6.7,2.8,3.3,5,1,2,15.5,1,4.3,2.7,4,Moyen
2247,2023S1,18,M,L1,Ingénierie,Urbain,5.5,5.9,2.7,0.1,1.6,4,5,3,14.5,0,7.2,4.8,2,Faible
2247,2024S2,25,F,L2,Droit,Urbain,5.3,2.4,2.7,2.8,3.9,3,5,2,11.2,1,5.1,2.4,3,Faible
2248,2024S2,25,F,L1,Ingénierie,Rural,4.8,5.7,3.1,5.3,0.8,1,3,2,13.2,1,3.2,2.0,3,Faible
2248,2023S1,18,M,L1,Gestion,Urbain,6.5,1.6,3.9,1.6,0.0,4,3,4,13.3,1,4.0,3.3,2,Faible
2249,2024S1,25,M,M1,Sciences,Urbain,7.2,3.0,3.3,6.1,2.7,1,2,3,14.2,0,1.3,1.1,2,Faible
2249,2024S2,22,F,Bac,Ingénierie,Urbain,7.2,1.8,3.5,6.2,2.5,3,4,1,16.4,0,5.0,1.0,2,Faible
2250,2023S1,24,F,L1,Médecine,Urbain,5.7,4.5,4.9,3.1,3.5,1,1,4,8.7,0,4.1,3.0,2,Faible
2250,2023S1,26,M,Bac,Lettres,Rural,6.0,6.5,1.9,4.2,2.6,1,1,5,6.4,0,4.4,3.1,4,Moyen
2251,2023S1,20,M,M1,Ingénierie,Urbain,6.0,2.0,2.4,6.6,4.2,4,3,3,8.8,0,3.1,2.1,3,Faible
2251,2023S1,18,M,L1,Ingénierie,Urbain,5.6,5.3,0.9,4.7,2.5,1,4,1,13.4,0,4.2,3.3,2,Faible
2252,2023S1,18,M,L2,Ingénierie,Urbain,3.6,4.0,2.8,6.9,3.5,3,3,1,13.2,0,4.4,3.4,3,Faible
2252,2023S1,25,M,Bac,Gestion,Urbain,6.0,2.4,3.6,0.5,3.3,2,2,3,10.3,1,3.2,2.1,2,Faible
2253,2024S2,17,M,L1,Lettres,Urbain,5.9,3.7,3.6,2.8,1.1,1,2,5,11.2,0,4.3,6.1,2,Faible
2253,2024S1,23,F,M1,Lettres,Urbain,6.2,5.7,5.8,3.3,1.3,1,2,2,9.5,0,1.9,3.4,2,Faible
2254,2023S1,27,F,Bac,Sciences,Rural,5.6,6.4,1.9,6.5,1.6,3,3,4,11.7,1,4.9,3.7,3,Faible
2254,2023S2,19,F,L2,Lettres,Urbain,6.7,5.1,0.6,4.0,5.2,5,4,5,9.9,0,4.8,2.1,4,Moyen
2255,2024S2,19,F,Bac,Sciences,Urbain,10.0,4.4,3.7,2.5,1.2,3,5,1,16.9,1,4.5,2.2,2,Faible
2255,2024S2,18,F,L1,Ingénierie,Urbain,7.4,4.5,3.2,3.8,2.6,4,1,5,16.0,0,5.6,6.2,4,Moyen
2256,2023S1,26,F,L2,Lettres,Urbain,5.6,3.0,5.0,5.0,2.2,4,5,2,14.2,0,4.8,1.3,3,Faible
2256,2024S2,22,M,L2,Sciences,Urbain,6.0,4.7,3.6,3.4,2.3,2,4,5,12.1,0,4.4,3.7,3,Faible
2257,2023S1,26,F,L2,Sciences,Urbain,6.1,1.6,5.8,5.7,2.1,1,3,5,15.4,0,4.3,3.1,3,Faible
2257,2024S1,18,F,L2,Ingénierie,Urbain,6.5,4.3,3.2,4.2,1.5,2,3,1,12.3,0,3.5,1.0,2,Faible
2258,2024S1,26,M,L1,Gestion,Urbain,6.3,7.9,2.6,3.4,0.3,2,3,5,12.5,1,3.2,2.4,2,Faible
2258,2024S2,20,F,L1,Médecine,Rural,5.7,3.6,4.8,6.4,0.6,1,2,4,6.8,1,3.3,4.7,3,Faible
2259,2024S2,26,F,Bac,Ingénierie,Urbain,5.6,6.7,4.4,6.9,3.1,1,2,3,12.8,0,2.1,1.3,3,Faible
2259,2023S2,25,F,L3,Lettres,Rural,7.2,5.8,2.2,6.3,2.7,3,2,1,8.1,1,5.1,1.6,2,Faible
2260,2024S2,25,M,L3,Lettres,Urbain,5.9,7.4,4.5,2.4,2.3,2,5,3,10.8,0,4.3,3.7,3,Faible
2260,2023S2,22,F,Bac,Lettres,Urbain,7.1,0.0,4.3,6.4,4.7,2,1,5,12.5,1,3.5,4.6,2,Faible
2261,2024S1,20,M,Bac,Médecine,Urbain,6.0,4.9,3.4,6.0,5.7,4,3,2,9.3,1,3.9,2.6,3,Faible
2261,2024S1,23,F,Bac,Sciences,Urbain,3.8,5.7,5.5,1.7,0.6,2,3,1,13.4,0,4.5,1.6,3,Faible
2262,2023S1,17,F,M2,Sciences,Urbain,4.8,6.1,6.1,3.3,4.1,3,5,5,15.2,0,3.0,1.7,3,Faible
2262,2024S1,20,F,L3,Gestion,Urbain,4.1,6.9,2.5,6.5,0.2,5,1,5,9.3,0,4.5,2.9,4,Moyen
2263,2023S2,21,M,L1,Lettres,Urbain,6.6,5.9,4.4,5.9,1.3,2,1,2,12.4,1,3.8,3.5,3,Faible
2263,2024S2,24,M,L1,Droit,Urbain,3.9,5.0,3.6,2.9,2.2,3,5,5,8.3,0,7.9,4.0,3,Moyen
2264,2023S1,18,M,L1,Sciences,Urbain,5.6,2.6,2.7,1.8,3.3,3,3,4,8.5,0,5.0,2.8,2,Faible
2264,2023S2,21,M,L2,Sciences,Urbain,5.8,0.7,3.3,6.6,0.1,5,4,2,12.9,1,5.4,4.2,2,Faible
2265,2024S2,22,F,L3,Sciences,Urbain,6.0,7.2,0.3,5.1,2.1,3,4,1,14.1,1,2.9,4.4,3,Faible
2265,2023S1,21,M,L1,Sciences,Urbain,7.5,3.3,5.4,4.1,2.2,4,1,1,7.5,0,2.9,3.5,3,Faible
2266,2024S1,25,F,M1,Médecine,Rural,7.8,3.8,4.9,2.4,0.0,5,1,3,18.0,1,6.4,2.7,2,Faible
2266,2023S2,26,M,L2,Droit,Rural,5.3,6.3,0.0,5.4,2.7,4,3,4,10.5,1,4.6,3.6,3,Faible
2267,2024S2,17,F,Bac,Gestion,Urbain,6.3,4.5,3.2,1.9,1.8,2,1,4,12.6,0,4.0,5.4,3,Faible
2267,2023S1,19,F,L2,Médecine,Urbain,5.7,2.2,4.1,2.2,2.9,2,5,1,10.4,1,4.6,1.6,2,Faible
2268,2023S1,18,F,L1,Gestion,Urbain,6.9,1.1,5.0,4.8,1.3,3,4,5,11.1,0,3.7,2.9,3,Faible
2268,2024S1,19,F,M1,Sciences,Rural,6.2,3.8,3.0,6.0,1.4,3,4,4,16.6,0,3.7,4.6,3,Faible
2269,2024S2,26,F,L1,Lettres,Rural,6.9,4.7,3.1,4.3,5.4,5,1,4,16.5,0,2.8,1.8,3,Faible
2269,2024S1,25,M,L1,Gestion,Urbain,4.7,6.1,4.2,3.3,0.8,2,5,5,7.0,0,2.9,3.7,3,Faible
2270,2024S1,25,F,L2,Sciences,Rural,6.6,4.3,2.3,5.8,1.7,1,1,2,10.3,1,4.1,2.9,2,Faible
2270,2024S2,26,F,L2,Gestion,Urbain,4.3,4.5,6.5,1.7,1.2,3,1,5,18.0,0,4.3,3.7,3,Faible
2271,2024S2,18,M,L1,Gestion,Rural,5.2,1.9,3.7,2.1,2.2,5,5,3,10.7,0,6.1,4.6,2,Faible
2271,2024S2,19,F,M2,Sciences,Urbain,6.4,6.6,3.8,6.2,2.4,3,5,3,13.3,0,2.2,2.2,3,Faible
2272,2023S2,20,M,L1,Ingénierie,Urbain,3.6,10.5,5.9,1.6,3.8,5,2,1,15.4,0,6.4,2.8,3,Faible
2272,2024S2,25,M,L1,Ingénierie,Rural,3.2,7.1,3.5,0.4,1.2,2,4,2,14.6,1,4.6,4.2,3,Faible
2273,2023S1,19,M,M1,Sciences,Urbain,4.7,6.9,5.9,2.0,1.6,3,1,4,6.0,1,3.1,2.6,4,Moyen
2273,2024S1,23,M,Bac,Sciences,Rural,5.0,5.2,0.6,6.2,2.4,3,3,1,13.0,1,5.9,3.7,3,Faible
2274,2023S2,19,F,Bac,Gestion,Urbain,5.1,2.4,5.6,5.8,0.0,1,1,1,17.2,1,2.0,3.1,3,Faible
2274,2024S2,23,F,L2,Médecine,Urbain,5.6,2.8,5.4,1.1,3.8,2,1,4,12.1,0,5.4,2.2,3,Faible
2275,2023S2,23,F,Bac,Gestion,Rural,6.7,5.8,0.0,2.4,0.0,5,3,4,8.9,0,4.9,3.2,3,Faible
2275,2024S2,25,M,M2,Droit,Urbain,9.0,6.3,2.9,1.0,3.1,1,4,5,8.9,0,1.8,3.4,2,Faible
2276,2023S2,18,F,L1,Gestion,Urbain,5.4,2.6,4.2,5.3,7.2,5,2,3,11.4,1,7.6,3.0,4,Moyen
2276,2024S1,22,F,L2,Gestion,Urbain,6.8,5.4,5.0,1.6,2.9,3,5,4,14.0,1,4.8,2.2,3,Faible
2277,2024S1,25,F,Bac,Lettres,Rural,8.0,4.7,5.9,4.9,3.1,4,2,5,18.0,0,5.8,3.5,3,Faible
2277,2023S1,18,M,L1,Gestion,Rural,7.8,5.5,0.8,3.6,2.2,3,1,3,11.1,0,4.3,2.0,3,Faible
2278,2023S1,18,F,L2,Sciences,Urbain,5.2,5.2,3.6,4.2,0.7,2,1,2,13.7,1,3.9,2.9,3,Faible
2278,2024S2,21,M,L2,Ingénierie,Urbain,7.5,5.3,1.8,0.6,3.2,5,3,2,7.4,0,3.5,1.3,3,Faible
2279,2024S1,26,F,L3,Gestion,Urbain,8.1,0.6,2.2,5.8,0.0,1,3,2,6.9,0,2.6,3.2,1,Faible
2279,2023S2,26,F,L1,Gestion,Urbain,8.4,8.1,4.9,7.1,0.2,3,1,4,10.5,0,3.9,3.2,3,Faible
2280,2023S2,26,F,L2,Droit,Rural,8.5,7.3,2.1,7.0,1.3,5,2,3,13.3,1,5.6,5.9,4,Moyen
2280,2023S2,24,M,L1,Gestion,Urbain,4.8,4.5,3.5,4.1,2.8,1,2,3,11.7,1,3.5,3.9,2,Faible
2281,2023S1,27,M,L2,Lettres,Urbain,6.6,2.1,2.7,0.0,0.1,3,4,2,12.2,0,4.6,1.2,2,Faible
2281,2023S2,25,F,L2,Sciences,Urbain,5.3,5.6,5.3,3.3,3.0,4,1,1,11.2,0,6.6,2.1,3,Faible
2282,2023S1,18,F,Bac,Gestion,Rural,4.5,1.6,0.2,4.5,2.7,4,5,3,11.9,0,5.2,3.5,2,Faible
2282,2023S1,21,M,L2,Droit,Urbain,7.0,7.9,5.7,4.3,2.1,3,5,3,11.1,0,1.7,3.1,3,Faible
2283,2024S2,23,F,Bac,Ingénierie,Rural,6.6,4.2,6.2,0.9,0.0,2,2,5,8.0,1,4.2,2.6,3,Faible
2283,2023S2,22,F,L2,Sciences,Urbain,6.5,3.3,4.6,5.4,3.4,4,3,2,7.5,1,4.5,2.0,4,Moyen
2284,2023S2,22,F,L2,Ingénierie,Rural,5.6,5.7,3.9,5.5,1.6,5,3,1,16.1,0,4.8,3.5,4,Moyen
2284,2024S1,23,F,Bac,Lettres,Urbain,9.7,3.6,0.0,5.5,1.9,2,2,5,9.5,0,1.2,4.3,1,Faible
2285,2024S2,19,F,M1,Sciences,Urbain,8.4,3.9,4.7,2.6,1.3,2,4,1,11.3,1,3.6,3.4,1,Faible
